# of clients,CPU usage (%),Memory usage (bytes)
5934,6.2,377884672
5935,0,377905152
5936,0,378417152
5937,6.2,378433536
5938,0,378814464
5939,10.9,378843136
5940,0,378855424
5941,10.9,379109376
5942,0,379129856
5943,0,379150336
5944,4.7,379658240
5945,0,379678720
5946,0,380260352
5947,12.5,380289024
5948,34.4,377511936
5949,0,378458112
5950,0,379412480
5951,4.7,381210624
5952,0,381259776
5953,7.9,381321216
5954,0,381353984
5955,0,381394944
5956,7.9,381878272
5957,0,381931520
5958,0,382427136
5959,9.4,382464000
5960,0,382480384
5961,0,379183104
5962,6.3,380104704
5963,0,381046784
5964,6.3,379281408
5965,0,380227584
5966,0,381587456
5967,9.3,381616128
5968,0,381640704
5969,0,381784064
5970,6.3,381816832
5971,0,382324736
5972,10.9,382328832
5973,0,382345216
5974,0,382906368
5975,6.3,382914560
5976,0,384249856
5977,6.2,381218816
5978,0,382152704
5979,0,380596224
5980,11,381538304
5981,0,382480384
5982,7.8,383258624
5983,0,383279104
5984,0,384348160
5985,6.2,384360448
5986,0,384376832
5987,0,385384448
5988,17.2,385384448
5989,0,385667072
5990,10.9,385671168
5991,0,385671168
5992,0,385957888
5993,4.7,385957888
5994,0,385966080
5995,0,386330624
5996,6.2,386338816
5997,0,386969600
5998,6.3,386973696
5999,0,386977792
6000,0,387477504
6001,9.3,388640768
6002,39.1,387469312
6003,0,387481600
6004,7.8,387932160
6005,0,387940352
6006,0,387940352
6007,7.9,388239360
6008,0,388247552
6009,0,388259840
6010,7.8,388431872
6011,0,388448256
6012,7.8,388452352
6013,0,388702208
6014,0,388714496
6015,6.3,388980736
6016,0,388993024
6017,7.9,389001216
6018,0,389226496
6019,0,389234688
6020,0,389562368
6021,6.3,389566464
6022,6.3,389574656
6023,0,389746688
6024,0,389758976
6025,7.9,389775360
6026,0,390008832
6027,0,390021120
6028,7.8,390344704
6029,0,390352896
6030,0,390893568
6031,6.3,390893568
6032,0,390893568
6033,0,390893568
6034,9.4,390893568
6035,0,390893568
6036,6.3,391438336
6037,0,391438336
6038,0,391438336
6039,6.2,387284992
6040,0,388231168
6041,0,389287936
6042,6.3,389304320
6043,0,389324800
6044,15.7,389750784
6045,0,389763072
6046,0,389779456
6047,7.8,390238208
6048,0,390258688
6049,9.4,390737920
6050,0,390754304
6051,0,390766592
6052,9.3,390938624
6053,0,390946816
6054,0,391303168
6055,7.8,391323648
6056,0,391344128
6057,35.9,382873600
6058,0,383361024
6059,0,384327680
6060,7.8,384827392
6061,7.8,384856064
6062,0,386129920
6063,0,386183168
6064,10.9,386224128
6065,0,382976000
6066,0,383950848
6067,4.6,384933888
6068,0,385257472
6069,0,385294336
6070,7.8,386068480
6071,0,386117632
6072,0,386162688
6073,6.3,386416640
6074,0,386465792
6075,4.7,386494464
6076,0,386568192
6077,0,386592768
6078,6.1,386609152
6079,0,386646016
6080,0,386658304
6081,6.3,387129344
6082,0,387166208
6083,0,387641344
6084,4.7,387665920
6085,0,388861952
6086,9.4,389222400
6087,0,389222400
6088,0,389668864
6089,6.2,389873664
6090,0,389873664
6091,0,390123520
6092,4.6,390123520
6093,0,390123520
6094,0,390488064
6095,4.7,390504448
6096,0,390680576
6097,7.7,390688768
6098,0,390688768
6099,4.6,391151616
6100,0,391684096
6101,0,387039232
6102,11,387997696
6103,0,388956160
6104,0,390438912
6105,6.2,390922240
6106,0,388616192
6107,6.2,388632576
6108,0,388644864
6109,12.5,387723264
6110,0,387735552
6111,0,388231168
6112,7.8,388231168
6113,0,388243456
6114,0,385011712
6115,6.3,385961984
6116,0,386920448
6117,0,387215360
6118,4.7,387248128
6119,0,387657728
6120,6.2,387686400
6121,0,387698688
6122,0,388161536
6123,7.8,388190208
6124,0,387727360
6125,7.8,387760128
6126,0,388255744
6127,0,389173248
6128,6.3,389193728
6129,0,389218304
6130,12.5,389398528
6131,0,389419008
6132,0,388329472
6133,7.8,389292032
6134,0,391049216
6135,0,390627328
6136,7.8,391102464
6137,0,391176192
6138,4.7,391176192
6139,0,391651328
6140,0,392470528
6141,6.3,392470528
6142,0,392667136
6143,6.3,392667136
6144,0,392667136
6145,7.8,393625600
6146,0,393637888
6147,0,390561792
6148,9.4,392495104
6149,0,392962048
6150,0,394502144
6151,3.1,394510336
6152,0,394510336
6153,4.8,394932224
6154,0,394932224
6155,0,395399168
6156,7.9,395399168
6157,0,395399168
6158,42.2,396136448
6159,0,396607488
6160,9.3,396632064
6161,0,396640256
6162,6.3,396648448
6163,0,396988416
6164,9.3,396996608
6165,0,397012992
6166,0,397279232
6167,6.3,397283328
6168,0,397590528
6169,9.3,397602816
6170,0,397619200
6171,9.4,397856768
6172,0,397869056
6173,0,393302016
6174,4.8,394280960
6175,0,395264000
6176,0,395964416
6177,6.3,395972608
6178,0,395993088
6179,9.3,396398592
6180,0,396406784
6181,0,396832768
6182,7.8,396853248
6183,0,396886016
6184,4.7,398794752
6185,0,398794752
6186,9.4,399249408
6187,0,399257600
6188,0,399273984
6189,9.4,396869632
6190,0,397844480
6191,0,398983168
6192,7.8,399003648
6193,0,399015936
6194,9.4,399577088
6195,0,399605760
6196,0,400670720
6197,6.2,400695296
6198,0,400715776
6199,0,401096704
6200,7.9,401117184
6201,0,392388608
6202,4.7,393408512
6203,0,394383360
6204,11,393433088
6205,0,394420224
6206,0,395399168
6207,7.8,393752576
6208,0,394739712
6209,7.8,395948032
6210,0,396443648
6211,0,396472320
6212,4.7,396726272
6213,0,396734464
6214,0,397062144
6215,6.2,397066240
6216,0,397082624
6217,9.5,397336576
6218,0,397352960
6219,0,397631488
6220,4.7,397639680
6221,0,397656064
6222,0,394973184
6223,7.8,395952128
6224,0,396922880
6225,0,397275136
6226,7.8,397352960
6227,9.3,398581760
6228,0,398581760
6229,0,398581760
6230,11,399372288
6231,0,399396864
6232,9.3,401108992
6233,0,401137664
6234,0,401145856
6235,10.9,401408000
6236,0,401408000
6237,0,401866752
6238,7.8,401866752
6239,0,401866752
6240,0,401866752
6241,4.6,401866752
6242,0,401870848
6243,6.2,402243584
6244,0,402243584
6245,0,402518016
6246,6.3,402518016
6247,0,402522112
6248,0,403001344
6249,6.2,403001344
6250,0,402968576
6251,0,402968576
6252,9.4,402972672
6253,0,395796480
6254,7.8,396767232
6255,0,397737984
6256,0,398229504
6257,6.3,398241792
6258,0,398483456
6259,6.3,398495744
6260,0,398512128
6261,0,398839808
6262,4.7,398843904
6263,0,398860288
6264,0,399077376
6265,10.9,399093760
6266,0,399851520
6267,4.7,399872000
6268,0,399884288
6269,4.7,397795328
6270,0,398774272
6271,0,400027648
6272,6.2,400048128
6273,0,400080896
6274,0,400273408
6275,3.1,400277504
6276,0,400621568
6277,3.1,400621568
6278,0,400642048
6279,0,400875520
6280,7.8,400912384
6281,0,397852672
6282,6.2,398852096
6283,0,399839232
6284,0,398417920
6285,4.7,399405056
6286,0,398954496
6287,0,398958592
6288,9.4,399958016
6289,0,401440768
6290,6.2,401448960
6291,0,401469440
6292,0,400461824
6293,4.6,401465344
6294,0,400801792
6295,6.3,401313792
6296,0,402296832
6297,0,401592320
6298,6.2,402120704
6299,0,400801792
6300,0,401784832
6301,6.2,402309120
6302,0,401469440
6303,9.4,402464768
6304,0,400269312
6305,7.8,400764928
6306,0,401256448
6307,6.3,401747968
6308,0,401768448
6309,0,399904768
6310,6.3,400883712
6311,6.2,401698816
6312,0,402243584
6313,0,402243584
6314,7.9,402694144
6315,0,402694144
6316,9.3,402694144
6317,0,402944000
6318,6.2,402960384
6319,0,402976768
6320,0,402980864
6321,6.3,403009536
6322,0,399556608
6323,9.3,400547840
6324,0,401539072
6325,0,401543168
6326,10.8,401563648
6327,0,402288640
6328,0,402313216
6329,6.3,402329600
6330,0,402628608
6331,10.9,403886080
6332,0,404410368
6333,0,404414464
6334,6.3,404414464
6335,0,404529152
6336,0,404529152
6337,6.2,404946944
6338,0,404946944
6339,12.5,404946944
6340,0,405434368
6341,0,405438464
6342,7.8,405438464
6343,0,404148224
6344,9.4,404172800
6345,0,401973248
6346,0,402964480
6347,6.2,403955712
6348,0,402898944
6349,6.3,403902464
6350,0,403562496
6351,4.7,403660800
6352,0,405585920
6353,0,406532096
6354,10.9,407019520
6355,0,403611648
6356,4.6,404611072
6357,0,406437888
6358,0,405938176
6359,9.5,405950464
6360,0,403255296
6361,7.8,404254720
6362,0,405254144
6363,0,406528000
6364,7.9,406548480
6365,0,406863872
6366,6.3,406884352
6367,0,406904832
6368,0,407117824
6369,7.8,407146496
6370,0,407207936
6371,0,407220224
6372,7.8,407240704
6373,0,407248896
6374,0,407257088
6375,6.2,407273472
6376,0,407498752
6377,10.9,407515136
6378,0,405258240
6379,0,406245376
6380,6.3,407257088
6381,0,407846912
6382,0,407859200
6383,11,408449024
6384,0,408469504
6385,0,409747456
6386,4.7,408408064
6387,0,408903680
6388,10.9,410382336
6389,0,410382336
6390,6.3,409366528
6391,0,409366528
6392,6.2,409862144
6393,0,407171072
6394,0,408186880
6395,6.3,409190400
6396,0,409718784
6397,0,409743360
6398,7.8,409837568
6399,0,410361856
6400,7.8,410333184
6401,0,410341376
6402,0,410853376
6403,37.6,408371200
6404,0,408383488
6405,9.4,408399872
6406,0,408399872
6407,3.2,408408064
6408,0,405291008
6409,0,406298624
6410,3.1,407302144
6411,0,407429120
6412,4.8,407445504
6413,0,408236032
6414,0,408473600
6415,9.4,408969216
6416,0,409567232
6417,0,409567232
6418,7.8,410062848
6419,0,410062848
6420,0,410071040
6421,6.3,407080960
6422,0,408084480
6423,6.2,409088000
6424,0,409600000
6425,0,409612288
6426,11,408928256
6427,0,408940544
6428,10.9,409460736
6429,0,410349568
6430,0,410853376
6431,7.8,410546176
6432,0,410546176
6433,3.1,411041792
6434,0,411877376
6435,4.7,411881472
6436,0,411475968
6437,0,411480064
6438,4.7,412479488
6439,0,409767936
6440,0,410779648
6441,7.8,409874432
6442,0,410382336
6443,7.8,411398144
6444,0,410537984
6445,0,411549696
6446,7.7,411430912
6447,0,411451392
6448,6.3,411156480
6449,0,411189248
6450,0,412196864
6451,9.4,411729920
6452,0,412254208
6453,0,413261824
6454,9.4,412200960
6455,0,413224960
6456,0,411607040
6457,9.3,412618752
6458,20.4,412819456
6459,0,413777920
6460,0,414277632
6461,7.8,415272960
6462,0,415285248
6463,7.8,413810688
6464,0,413822976
6465,7.8,414330880
6466,0,415330304
6467,0,415350784
6468,9.3,415629312
6469,0,415629312
6470,9.4,415637504
6471,0,416137216
6472,10.9,416137216
6473,0,412676096
6474,4.7,413679616
6475,0,414699520
6476,0,414916608
6477,4.7,414920704
6478,0,414937088
6479,9.3,415981568
6480,0,416006144
6481,0,414863360
6482,7.8,416260096
6483,0,417746944
6484,0,417751040
6485,4.7,417751040
6486,0,418693120
6487,0,418693120
6488,9.4,414441472
6489,0,415449088
6490,7.7,416468992
6491,0,417370112
6492,0,417390592
6493,9.3,417898496
6494,0,419139584
6495,6.3,419139584
6496,0,420634624
6497,0,420642816
6498,7.8,420651008
6499,0,421019648
6500,0,421031936
6501,7.9,421171200
6502,0,421183488
6503,11,421183488
6504,0,421556224
6505,34.3,413151232
6506,0,414167040
6507,7.8,415199232
6508,0,416067584
6509,7.8,416067584
6510,0,417099776
6511,0,417116160
6512,6.3,417828864
6513,0,417845248
6514,6.2,417894400
6515,0,414392320
6516,0,415416320
6517,9.4,416985088
6518,0,416985088
6519,4.7,417009664
6520,0,417431552
6521,0,417452032
6522,10.9,417554432
6523,0,417554432
6524,0,417591296
6525,9.3,418082816
6526,0,418099200
6527,6.3,418217984
6528,0,418238464
6529,0,418267136
6530,7.8,419393536
6531,0,420564992
6532,0,420589568
6533,9.4,421556224
6534,0,421556224
6535,6.2,421871616
6536,0,421871616
6537,0,421871616
6538,4.7,422170624
6539,0,422170624
6540,0,422346752
6541,6.3,422346752
6542,0,422346752
6543,12.5,422797312
6544,0,422805504
6545,0,423141376
6546,7.7,423141376
6547,9.4,423235584
6548,0,423235584
6549,0,423235584
6550,4.7,423288832
6551,0,423288832
6552,0,423723008
6553,6.3,423723008
6554,0,423723008
6555,9.4,423895040
6556,0,423899136
6557,0,423903232
6558,6.2,424419328
6559,0,424435712
6560,46.9,421310464
6561,0,421322752
6562,6.3,421330944
6563,0,421838848
6564,0,421847040
6565,14.1,418017280
6566,4.7,419037184
6567,0,420065280
6568,6.3,420098048
6569,0,420122624
6570,0,420257792
6571,6.2,420278272
6572,0,420298752
6573,0,422096896
6574,4.7,422109184
6575,0,422645760
6576,0,422645760
6577,7.8,422645760
6578,0,422989824
6579,0,422989824
6580,7.9,419856384
6581,0,420880384
6582,11,421908480
6583,0,422481920
6584,0,422502400
6585,6.3,423038976
6586,0,423038976
6587,12.5,425373696
6588,0,426938368
6589,0,427978752
6590,6.3,429015040
6591,0,411893760
6592,3.2,413990912
6593,0,416088064
6594,0,418185216
6595,4.7,419262464
6596,0,420388864
6597,0,422502400
6598,4.7,423575552
6599,0,424681472
6600,6.3,425762816
6601,0,427171840
6602,0,425869312
6603,6.2,429572096
6604,0,405360640
6605,9.4,407461888
6606,0,409538560
6607,0,408350720
6608,11,410435584
6609,0,412504064
6610,0,414584832
6611,6.2,416133120
6612,0,417198080
6613,6.2,418263040
6614,0,418697216
6615,10.9,421564416
6616,0,423485440
6617,0,424235008
6618,6.3,425275392
6619,0,427343872
6620,0,428331008
6621,9.4,429387776
6622,0,430428160
6623,10.9,428023808
6624,9.3,430104576
6625,0,432173056
6626,0,433741824
6627,7.9,435564544
6628,0,436625408
6629,35.9,411422720
6630,0,412479488
6631,0,413532160
6632,9.4,411992064
6633,0,413552640
6634,0,415629312
6635,4.7,417705984
6636,0,418971648
6637,0,420032512
6638,7.8,421093376
6639,0,422993920
6640,6.3,424050688
6641,0,425123840
6642,0,426516480
6643,7.8,427593728
6644,0,429191168
6645,0,430727168
6646,4.7,431828992
6647,0,432902144
6648,0,434405376
6649,7.8,435458048
6650,0,436543488
6651,9.4,434016256
6652,0,436113408
6653,36,405716992
6654,0,406777856
6655,0,408858624
6656,9.3,411844608
6657,0,412897280
6658,0,413945856
6659,10.9,415006720
6660,0,416092160
6661,6.3,417144832
6662,0,418201600
6663,0,415629312
6664,4.6,417714176
6665,0,421400576
6666,0,422457344
6667,6.2,423534592
6668,7.8,425107456
6669,0,426819584
6670,0,427868160
6671,7.8,429297664
6672,0,430346240
6673,0,431394816
6674,7.8,432451584
6675,0,434098176
6676,9.4,413573120
6677,0,389177344
6678,4.7,390742016
6679,0,392314880
6680,11,393371648
6681,0,394424320
6682,0,395476992
6683,6.3,396804096
6684,0,397860864
6685,4.7,398913536
6686,0,400379904
6687,0,401444864
6688,7.9,402886656
6689,0,403935232
6690,0,404983808
6691,4.7,406036480
6692,0,402862080
6693,0,404946944
6694,6.3,407597056
6695,0,408666112
6696,0,409735168
6697,10.9,411377664
6698,0,412459008
6699,6.3,413540352
6700,0,415686656
6701,0,392384512
6702,6.2,393441280
6703,0,394502144
6704,0,392859648
6705,7.9,394457088
6706,0,396627968
6707,0,398204928
6708,9.4,399265792
6709,0,400338944
6710,12.5,401408000
6711,0,402485248
6712,0,403681280
6713,6.3,404738048
6714,0,405995520
6715,0,407056384
6716,10.9,408403968
6717,0,409481216
6718,10.9,410685440
6719,0,411754496
6720,11,412835840
6721,0,410337280
6722,0,412442624
6723,9.4,414568448
6724,0,416526336
6725,4.7,417599488
6726,0,418676736
6727,0,420540416
6728,7.8,421613568
6729,0,422699008
6730,0,424124416
6731,40.7,393289728
6732,0,394354688
6733,9.4,395423744
6734,0,396509184
6735,0,397570048
6736,6.2,398639104
6737,0,399704064
6738,0,400769024
6739,7.8,401833984
6740,0,402931712
6741,6.3,404000768
6742,0,405069824
6743,0,403562496
6744,6.3,405676032
6745,0,408223744
6746,0,409296896
6747,7.9,410374144
6748,0,411955200
6749,0,413011968
6750,9.4,414101504
6751,0,415698944
6752,6.3,416784384
6753,0,417869824
6754,0,419495936
6755,6.3,420573184
6756,0,421646336
6757,0,423231488
6758,6.2,424304640
6759,0,426618880
6760,45.3,386306048
6761,0,388448256
6762,7.9,390598656
6763,0,390684672
6764,7.9,392314880
6765,0,394457088
6766,7.9,394334208
6767,0,395976704
6768,0,394899456
6769,10.9,397041664
6770,0,399212544
6771,9.3,399044608
6772,0,400683008
6773,0,402837504
6774,7.8,402690048
6775,0,404848640
6776,9.4,408772608
6777,0,408268800
6778,0,410411008
6779,4.7,412528640
6780,0,411893760
6781,0,414007296
6782,6.2,416116736
6783,0,415301632
6784,0,417415168
6785,9.4,419676160
6786,0,419782656
6787,7.8,421896192
6788,0,389152768
6789,10.9,390221824
6790,0,392335360
6791,0,392884224
6792,7.8,393949184
6793,0,396066816
6794,0,396845056
6795,4.7,397910016
6796,0,399511552
6797,0,399675392
6798,7.7,401272832
6799,0,401821696
6800,0,402898944
6801,6.2,405024768
6802,0,405585920
6803,6.3,406667264
6804,0,408805376
6805,0,409280512
6806,6.2,410877952
6807,0,412491776
6808,0,411701248
6809,9.4,413818880
6810,0,415948800
6811,6.4,414515200
6812,0,417968128
6813,7.8,420012032
6814,0,420487168
6815,3.1,422088704
6816,0,423624704
6817,0,424697856
6818,9.5,425771008
6819,0,393596928
6820,10.9,394678272
6821,0,395755520
6822,4.7,396304384
6823,0,397381632
6824,10.9,398479360
6825,0,399241216
6826,0,400322560
6827,7.8,402452480
6828,0,403230720
6829,7.8,404316160
6830,0,405934080
6831,0,406740992
6832,7.8,407822336
6833,0,409436160
6834,0,410775552
6835,6.3,411856896
6836,0,413454336
6837,12.6,413810688
6838,0,414883840
6839,9.4,415961088
6840,0,417034240
6841,0,418107392
6842,50,382193664
6843,0,384356352
6844,6.2,386514944
6845,0,388165632
6846,0,389267456
6847,6.3,390389760
6848,0,391974912
6849,7.8,393076736
6850,0,394129408
6851,6.3,395239424
6852,0,396345344
6853,0,393850880
6854,7.8,396017664
6855,0,398196736
6856,0,399495168
6857,4.7,400621568
6858,0,401747968
6859,6.2,403427328
6860,0,404549632
6861,0,405651456
6862,6.2,407576576
6863,0,408662016
6864,6.3,410296320
6865,0,410587136
6866,0,412221440
6867,39.1,383664128
6868,0,385818624
6869,12.5,387985408
6870,9.4,389632000
6871,0,390725632
6872,0,392368128
6873,12.4,392790016
6874,0,394424320
6875,7.8,394702848
6876,0,395792384
6877,0,397967360
6878,7.8,396464128
6879,0,398614528
6880,0,400777216
6881,7.8,401051648
6882,0,402153472
6883,7.8,404316160
6884,0,404041728
6885,7.8,406220800
6886,0,410296320
6887,0,409493504
6888,7.8,411627520
6889,0,413773824
6890,0,413655040
6891,9.3,415744000
6892,0,413589504
6893,12.5,415240192
6894,0,417402880
6895,43.8,387117056
6896,0,389287936
6897,7.8,391458816
6898,0,390782976
6899,0,392970240
6900,9.4,394330112
6901,0,395444224
6902,9.4,396574720
6903,0,398012416
6904,0,399142912
6905,6.2,400797696
6906,0,401100800
6907,0,402235392
6908,14,403898368
6909,11,404914176
6910,0,406056960
6911,9.4,408260608
6912,0,407891968
6913,9.4,410083328
6914,15.6,410267648
6915,18.7,412762112
6916,6.3,414830592
6917,0,415723520
6918,4.7,417882112
6919,51.6,388919296
6920,0,391081984
6921,9.4,393256960
6922,0,393846784
6923,7.8,394952704
6924,0,397135872
6925,9.4,397381632
6926,0,399065088
6927,7.8,399585280
6928,0,400687104
6929,4.7,402866176
6930,0,403091456
6931,9.3,404729856
6932,0,406933504
6933,9.3,406425600
6934,11,408621056
6935,0,387260416
6936,9.3,389431296
6937,0,393015296
6938,6.2,393654272
6939,0,394752000
6940,6.25,396009472
6941,0,397103104
6942,7.9,398209024
6943,0,396337152
6944,9.4,398532608
6945,0,400715776
6946,6.3,402395136
6947,0,404054016
6948,9.4,405704704
6949,9.4,406827008
6950,0,407953408
6951,12.5,409001984
6952,0,410124288
6953,10.9,411226112
6954,0,413417472
6955,7.8,414527488
6956,0,391860224
6957,7.8,392970240
6958,0,394067968
6959,0,395202560
6960,12.5,396320768
6961,0,397967360
6962,9.3,395841536
6963,0,398024704
6964,12.5,399540224
6965,0,400646144
6966,0,401760256
6967,9.4,403099648
6968,0,404205568
6969,6.3,405880832
6970,0,407252992
6971,0,408379392
6972,6.2,410025984
6973,0,411406336
6974,6.2,412520448
6975,0,414208000
6976,6.3,412663808
6977,0,414855168
6978,9.3,416903168
6979,0,418004992
6980,39.1,392908800
6981,0,394588160
6982,0,396808192
6983,6.3,396316672
6984,0,396967936
6985,9.4,399196160
6986,0,398913536
6987,0,401149952
6988,7.8,403369984
6989,0,402993152
6990,6.3,404688896
6991,0,406376448
6992,0,407527424
6993,6.2,408662016
6994,0,410304512
6995,7.9,411467776
6996,0,412606464
6997,0,413634560
6998,9.4,414785536
6999,0,416980992
7000,9.4,416501760
7001,0,418701312
7002,0,419254272
7003,6.3,420368384
7004,0,423571456
7005,12.5,424026112
7006,0,425664512
7007,42.2,397189120
7008,0,399372288
7009,0,401555456
7010,9.5,401580032
7011,0,403226624
7012,9.4,404320256
7013,0,405417984
7014,0,406532096
7015,9.4,407633920
7016,0,408752128
7017,0,410415104
7018,7.8,411914240
7019,0,413020160
7020,9.4,415178752
7021,0,415948800
7022,0,417054720
7023,10.9,418553856
7024,0,419950592
7025,6.3,421638144
7026,0,422277120
7027,6.3,423407616
7028,0,425070592
7029,0,425549824
7030,7.8,426827776
7031,10.9,429047808
7032,0,397762560
7033,6.3,399978496
7034,0,402206720
7035,17.1,401772544
7036,0,403992576
7037,11,404475904
7038,0,405606400
7039,10.9,407830528
7040,0,407351296
7041,9.4,409559040
7042,0,411230208
7043,0,413249536
7044,6.3,414380032
7045,0,415875072
7046,6.2,416989184
7047,0,418111488
7048,11,419237888
7049,0,420368384
7050,0,421502976
7051,9.4,423161856
7052,0,424275968
7053,50,398438400
7054,0,400637952
7055,7.8,403341312
7056,0,404451328
7057,0,405561344
7058,11,406740992
7059,0,407855104
7060,6.3,408961024
7061,0,410079232
7062,0,411189248
7063,4.7,412852224
7064,0,413413376
7065,0,414519296
7066,9.4,416714752
7067,0,416915456
7068,7.8,419110912
7069,0,421314560
7070,0,420818944
7071,7.8,423022592
7072,0,423436288
7073,15.7,424996864
7074,0,427089920
7075,7.9,423714816
7076,0,425938944
7077,0,398782464
7078,10.9,401027072
7079,0,403283968
7080,11,404492288
7081,0,405647360
7082,6.3,406806528
7083,0,408371200
7084,9.3,409530368
7085,0,408444928
7086,7.8,410693632
7087,0,412393472
7088,12.5,411668480
7089,0,413929472
7090,0,416174080
7091,10.9,417005568
7092,0,418172928
7093,9.4,420425728
7094,0,420892672
7095,0,422584320
7096,7.8,423342080
7097,0,424456192
7098,10.8,426127360
7099,0,428834816
7100,7.8,429953024
7101,0,431067136
7102,0,432529408
7103,6.2,433643520
7104,0,434757632
7105,39.1,403120128
7106,0,404242432
7107,4.7,405381120
7108,0,405946368
7109,0,407085056
7110,6.3,409309184
7111,0,409661440
7112,14.1,411332608
7113,0,412614656
7114,0,413728768
7115,11,414842880
7116,0,416260096
7117,6.3,417382400
7118,0,418512896
7119,0,419364864
7120,6.3,420491264
7121,0,422719488
7122,12.5,423006208
7123,0,424697856
7124,6.2,422567936
7125,0,424804352
7126,9.3,427036672
7127,0,428453888
7128,0,430702592
7129,7.8,431857664
7130,0,432996352
7131,12.5,434151424
7132,0,394969088
7133,9.3,397213696
7134,0,399474688
7135,10.9,400138240
7136,0,401870848
7137,4.7,404123648
7138,0,403144704
7139,0,405377024
7140,9.4,406843392
7141,0,407982080
7142,6.3,409124864
7143,0,410497024
7144,12.4,411643904
7145,0,412794880
7146,0,414752768
7147,11,415907840
7148,0,417054720
7149,6.3,418525184
7150,0,419667968
7151,0,418131968
7152,4.7,420372480
7153,0,422608896
7154,0,425377792
7155,9.3,426500096
7156,40.7,399708160
7157,0,400842752
7158,0,402518016
7159,11,400519168
7160,0,402194432
7161,0,404459520
7162,12.5,404279296
7163,0,406515712
7164,7.8,406810624
7165,0,408023040
7166,0,410263552
7167,7.8,410316800
7168,0,411439104
7169,14.1,413696000
7170,0,413462528
7171,9.3,415719424
7172,0,417988608
7173,9.4,417734656
7174,10.9,419999744
7175,0,419049472
7176,4.7,422363136
7177,0,424513536
7178,11,425603072
7179,0,426737664
7180,7.8,428982272
7181,0,429207552
7182,9.3,431443968
7183,0,432238592
7184,40.6,398495744
7185,0,400744448
7186,0,403017728
7187,10.9,402292736
7188,0,404545536
7189,0,405901312
7190,6.2,407052288
7191,0,408760320
7192,12.5,409059328
7193,0,410198016
7194,11,412467200
7195,0,413167616
7196,0,415395840
7197,7.9,415965184
7198,0,417099776
7199,0,419340288
7200,7.8,419889152
7201,0,421040128
7202,10.9,423325696
7203,0,423198720
7204,6.2,425463808
7205,0,428527616
7206,7.9,428605440
7207,49.9,400330752
7208,0,402612224
7209,9.4,404893696
7210,0,405004288
7211,0,407248896
7212,9.4,407707648
7213,0,408846336
7214,9.4,411107328
7215,0,412467200
7216,9.3,413622272
7217,12.5,415322112
7218,0,416866304
7219,10.9,418013184
7220,0,416632832
7221,11,418906112
7222,0,421154816
7223,11,422666240
7224,0,423858176
7225,3.1,425005056
7226,0,427245568
7227,0,428376064
7228,9.3,430190592
7229,0,431337472
7230,6.3,433061888
7231,0,433729536
7232,6.3,434884608
7233,0,437010432
7234,0,437432320
7235,45.2,407048192
7236,0,408215552
7237,6.3,410464256
7238,0,409927680
7239,11,412196864
7240,0,414470144
7241,12.6,414269440
7242,0,416534528
7243,9.4,416976896
7244,0,418123776
7245,0,420392960
7246,6.2,421199872
7247,0,422346752
7248,10.9,424628224
7249,0,422944768
7250,0,425209856
7251,11,425697280
7252,6.2,426856448
7253,0,429133824
7254,14,430202880
7255,0,432373760
7256,9.3,434630656
7257,0,434221056
7258,0,435920896
7259,6.3,438194176
7260,0,436469760
7261,9.3,438763520
7262,0,439582720
7263,0,440754176
7264,7.8,443027456
7265,0,443719680
7266,48.5,407982080
7267,0,409681920
7268,7.8,411377664
7269,0,412524544
7270,11,413663232
7271,0,414248960
7272,4.7,415391744
7273,0,417673216
7274,0,416055296
7275,9.4,418430976
7276,0,420704256
7277,9.3,420728832
7278,0,421875712
7279,0,424366080
7280,7.8,425517056
7281,0,426680320
7282,7.9,428322816
7283,0,429490176
7284,0,430657536
7285,10.9,432439296
7286,0,433598464
7287,12.5,435785728
7288,0,436932608
7289,12.5,438087680
7290,0,436015104
7291,0,438304768
7292,7.9,440598528
7293,0,441106432
7294,6.3,442839040
7295,0,408666112
7296,12.5,411537408
7297,0,413835264
7298,0,411971584
7299,9.4,414289920
7300,0,416608256
7301,10.9,417792000
7302,0,418979840
7303,7.9,420827136
7304,0,422027264
7305,11,423251968
7306,0,421978112
7307,10.9,424296448
7308,6.3,426614784
7309,0,429297664
7310,11,430473216
7311,0,432779264
7312,6.3,433954816
7313,0,435781632
7314,7.8,433577984
7315,0,437452800
7316,12.5,440451072
7317,0,441606144
7318,0,442757120
7319,6.3,444149760
7320,0,445304832
7321,6.2,446459904
7322,0,448143360
7323,45.3,412684288
7324,0,414449664
7325,6.2,416833536
7326,0,418058240
7327,0,419225600
7328,11,421859328
7329,0,423030784
7330,9.3,424202240
7331,0,425357312
7332,0,426725376
7333,7.9,427888640
7334,0,429142016
7335,7.9,430305280
7336,0,431484928
7337,7.8,432656384
7338,0,433827840
7339,0,435613696
7340,7.8,436797440
7341,0,437968896
7342,10.9,439754752
7343,0,440918016
7344,0,442089472
7345,12.5,445009920
7346,6.2,446164992
7347,0,419737600
7348,9.4,420904960
7349,0,422072320
7350,7.8,423235584
7351,0,424402944
7352,0,425930752
7353,9.3,427089920
7354,0,428249088
7355,9.3,429223936
7356,0,430379008
7357,0,431538176
7358,6.3,433549312
7359,0,434708480
7360,14.1,436203520
7361,0,437366784
7362,6.3,438530048
