340,251
341,266
342,235
343,264
344,236
345,265
346,238
347,250
348,257
349,259
350,245
351,233
352,237
353,251
354,248
355,256
356,257
357,236
358,257
359,236
360,236
361,265
362,293
363,252
364,270
365,361
366,243
367,259
368,234
369,251
370,260
371,318
372,255
373,242
374,240
375,269
376,288
377,279
378,235
379,244
380,240
381,247
382,247
383,247
384,238
385,253
386,274
387,233
388,235
389,264
390,256
391,244
392,263
393,251
394,237
395,239
396,244
397,256
398,253
399,245
400,238
401,246
402,239
403,235
404,233
405,253
406,243
407,235
408,249
409,239
410,235
411,256
412,252
413,258
414,243
415,254
416,271
417,241
418,262
419,243
420,271
421,266
422,268
423,256
424,254
425,249
426,252
427,267
428,301
429,248
430,254
431,245
432,307
433,268
434,248
435,240
436,251
437,254
438,238
439,256
440,250
441,272
442,242
443,250
444,255
445,258
446,252
447,248
448,242
449,247
450,267
451,256
452,281
453,254
454,267
455,267
456,240
457,240
458,252
459,239
460,251
461,251
462,239
463,258
464,249
465,251
466,241
467,256
468,253
469,255
470,253
471,266
472,251
473,269
474,255
475,262
476,244
477,267
478,274
479,252
480,249
481,241
482,260
483,269
484,273
485,256
486,270
487,293
488,293
489,267
490,276
491,287
492,273
493,261
494,285
495,250
496,275
497,256
498,258
499,257
500,254
501,244
502,262
503,255
504,281
505,254
506,266
507,255
508,267
509,263
510,266
511,266
512,275
513,239
514,256
515,238
516,253
517,271
518,240
519,260
520,251
521,252
522,247
523,264
524,251
525,245
526,268
527,260
528,251
529,261
530,256
531,255
532,271
533,256
534,249
535,255
536,252
537,240
538,262
539,257
540,253
541,262
542,260
543,238
544,256
545,240
546,241
547,267
548,256
549,238
550,269
551,237
552,263
553,409
554,347
555,268
556,274
557,241
558,248
559,251
560,250
561,258
562,255
563,258
564,250
565,269
566,254
567,265
568,272
569,254
570,270
571,255
572,257
573,257
574,266
575,258
576,241
577,254
578,261
579,263
580,241
581,254
582,267
583,252
584,259
585,251
586,270
587,256
588,258
589,239
590,261
591,295
592,255
593,254
594,257
595,266
596,252
597,249
598,253
599,257
600,242
601,255
602,249
603,269
604,240
605,258
606,267
607,289
608,239
609,253
610,254
611,266
612,266
613,256
614,270
615,269
616,241
617,267
618,259
619,243
620,270
621,283
622,259
623,258
624,283
625,315
626,256
627,250
628,247
629,272
630,281
631,255
632,238
633,254
634,256
635,265
636,271
637,260
638,257
639,256
640,320
641,260
642,256
643,250
644,239
645,265
646,254
647,238
648,251
649,239
650,245
651,243
652,271
653,284
654,244
655,269
656,275
657,248
658,239
659,265
660,255
661,266
662,252
663,288
664,260
665,267
666,267
667,276
668,264
669,246
670,253
671,258
672,265
673,269
674,244
675,263
676,240
677,247
678,247
679,272
680,258
681,241
682,256
683,260
684,262
685,271
686,252
687,273
688,258
689,287
690,272
691,248
692,254
693,255
694,271
695,243
696,269
697,277
698,251
699,270
700,258
701,251
702,256
703,273
704,265
705,255
706,250
707,268
708,241
709,242
710,254
711,239
712,268
713,309
714,269
715,238
716,250
717,268
718,306
719,278
720,263
721,289
722,272
723,259
724,279
725,272
726,278
727,244
728,249
729,327
730,324
731,272
732,296
733,251
734,274
735,267
736,257
737,261
738,254
739,256
740,283
741,259
742,260
743,273
744,259
745,257
746,266
747,260
748,273
749,256
750,242
751,266
752,253
753,253
754,268
755,261
756,248
757,265
758,253
759,245
760,258
761,262
762,255
763,254
764,284
765,249
766,277
767,246
768,270
769,272
770,251
771,276
772,254
773,247
774,267
775,272
776,248
777,244
778,258
779,260
780,257
781,261
782,262
783,261
784,264
785,274
786,274
787,295
788,264
789,252
790,253
791,253
792,254
793,272
794,260
795,257
796,267
797,241
798,244
799,260
800,256
801,268
802,254
803,269
804,386
805,261
806,241
807,254
808,260
809,264
810,259
811,246
812,248
813,271
814,246
815,257
816,259
817,247
818,250
819,271
820,254
821,275
822,242
823,245
824,246
825,239
826,257
827,266
828,255
829,265
830,261
831,257
832,241
833,254
834,258
835,262
836,250
837,253
838,239
839,278
840,249
841,259
842,273
843,273
844,255
845,262
846,256
847,266
848,255
849,254
850,252
851,271
852,261
853,249
854,264
855,266
856,273
857,264
858,249
859,255
860,266
861,252
862,255
863,252
864,265
865,252
866,267
867,253
868,246
869,254
870,253
871,242
872,255
873,262
874,257
875,267
876,266
877,266
878,276
879,270
880,264
881,272
882,242
883,273
884,271
885,248
886,238
887,266
888,241
889,263
890,245
891,247
892,257
893,264
894,256
895,272
896,250
897,259
898,266
899,245
900,254
901,245
902,241
903,253
904,240
905,260
906,242
907,270
908,269
909,241
910,268
911,261
912,278
913,243
914,276
915,259
916,243
917,253
918,246
919,280
920,265
921,260
922,241
923,239
924,254
925,274
926,261
927,253
928,245
929,250
930,255
931,253
932,260
933,261
934,258
935,249
936,253
937,271
938,264
939,258
940,258
941,260
942,252
943,252
944,244
945,277
946,244
947,244
948,273
949,274
950,264
951,274
952,284
953,305
954,278
955,286
956,271
957,284
958,264
959,285
960,281
961,245
962,279
963,256
964,276
965,291
966,289
967,244
968,258
969,256
970,308
971,264
972,281
973,256
974,272
975,268
976,278
977,257
978,270
979,291
980,288
981,244
982,267
983,241
984,246
985,267
986,265
987,246
988,279
989,255
990,274
991,270
992,269
993,276
994,245
995,267
996,268
997,258
998,268
999,254
1000,255
